model,method,dataset,position,layer,seed,K,lambda_k,max_overlap
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,7,8,0.5879470794936721,0.4486937298950588
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,7,16,0.7202479871445303,0.4486937298950588
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,7,32,0.7760198994568469,0.4486937298950588
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,7,64,0.8162583069089465,0.4486937298950588
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,7,128,0.8506465974194275,0.4486937298950588
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,8,1,0.12775475026096414,0.12775475026096414
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,8,2,0.3989705101334935,0.37796321479998385
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,8,4,0.47890822051312865,0.37796321479998385
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,8,8,0.5130811258505615,0.37796321479998385
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,8,16,0.6847743318985227,0.37796321479998385
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,8,32,0.7465415749318515,0.37796321479998385
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,8,64,0.7841115178381375,0.37796321479998385
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,8,128,0.8237248022588813,0.37796321479998385
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,9,1,0.05484538538149934,0.05484538538149934
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,9,2,0.262889424862593,0.2571047129224584
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,9,4,0.28339566049731657,0.2571047129224584
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,9,8,0.34786865247298865,0.2571047129224584
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,9,16,0.6308522947169762,0.30156214692557787
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,9,32,0.7180949866861169,0.30156214692557787
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,9,64,0.7666083392384964,0.30156214692557787
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,9,128,0.8116285393130387,0.30156214692557787
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,10,1,0.014345876720478351,0.014345876720478351
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,10,2,0.06868205032086458,0.06716710398251968
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,10,4,0.08280204072028431,0.06716710398251968
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,10,8,0.17295648055623783,0.0965612929380301
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,10,16,0.37652211246988365,0.2775242035601066
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,10,32,0.6396740706139757,0.2775242035601066
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,10,64,0.7121724027966316,0.2775242035601066
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,10,128,0.7745764367938551,0.2775242035601066
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,11,1,0.1822210126550791,0.1822210126550791
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,11,2,0.5332042387315848,0.5011010504362233
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,11,4,0.7163214799434747,0.5011010504362233
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,11,8,0.7396455840355647,0.5011010504362233
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,11,16,0.7745027022764115,0.5011010504362233
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,11,32,0.7973476183918947,0.5011010504362233
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,11,64,0.8375253476513244,0.5011010504362233
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,11,128,0.8695902635621947,0.5011010504362233
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,12,1,0.12853791166313328,0.12853791166313328
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,12,2,0.4223496430957394,0.4023148347853693
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,12,4,0.538611066655488,0.4023148347853693
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,12,8,0.5821702089387712,0.4023148347853693
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,12,16,0.73632526285155,0.4023148347853693
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,12,32,0.7650125393826198,0.4023148347853693
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,12,64,0.7977899623971247,0.4023148347853693
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,12,128,0.8371540978938312,0.4023148347853693
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,13,1,0.18082596177932583,0.18082596177932583
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,13,2,0.5405968389676071,0.5094574701075162
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,13,4,0.739993458585449,0.5094574701075162
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,13,8,0.7800691253619635,0.5094574701075162
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,13,16,0.8137014044698249,0.5094574701075162
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,13,32,0.8376144944141501,0.5094574701075162
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,13,64,0.8776398315163143,0.5094574701075162
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,13,128,0.9089015059529937,0.5094574701075162
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,14,1,0.16898350073542176,0.16898350073542176
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,14,2,0.4841531640243546,0.4537057005526769
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,14,4,0.6951224800348488,0.4673808387779364
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,14,8,0.7333796569647061,0.4673808387779364
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,14,16,0.755991729053898,0.4673808387779364
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,14,32,0.7736002473667868,0.4673808387779364
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,14,64,0.821197446844134,0.4673808387779364
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,14,128,0.8658570138938502,0.4673808387779364
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,15,1,0.18744943619000676,0.18744943619000676
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,15,2,0.5241534514936791,0.4894890699339314
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,15,4,0.7230574109858244,0.4894890699339314
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,15,8,0.758604660305838,0.4894890699339314
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,15,16,0.8025300944136428,0.4894890699339314
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,15,32,0.8263515161681466,0.4894890699339314
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,15,64,0.863606062981522,0.4894890699339314
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,15,128,0.8955783689302946,0.4894890699339314
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,16,1,0.16428117660743172,0.16428117660743172
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,16,2,0.49859274322496994,0.47075090930244484
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,16,4,0.6879773950866681,0.47075090930244484
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,16,8,0.7284111071287107,0.47075090930244484
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,16,16,0.753090869166239,0.47075090930244484
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,16,32,0.7868789192072869,0.47075090930244484
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,16,64,0.8319745759436318,0.47075090930244484
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,16,128,0.8737140203202501,0.47075090930244484
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,17,1,0.07015629021478498,0.07015629021478498
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,17,2,0.10349322104667194,0.0760850954255442
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,17,4,0.2974854119626128,0.2673340408493328
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,17,8,0.3772424639278059,0.2673340408493328
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,17,16,0.519709348893706,0.2981654242175792
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,17,32,0.7034259493728053,0.2981654242175792
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,17,64,0.734053657874536,0.2981654242175792
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,17,128,0.8064761214583058,0.2981654242175792
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,18,1,0.1692796215722047,0.1692796215722047
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,18,2,0.43154635516067613,0.39695927545887577
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,18,4,0.652737335240338,0.4498033317050623
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,18,8,0.6906039560199911,0.4498033317050623
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,18,16,0.7655078357305984,0.4498033317050623
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,18,32,0.7919075079964549,0.4498033317050623
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,18,64,0.8297849161955149,0.4498033317050623
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,18,128,0.8556086756737942,0.4498033317050623
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,19,1,0.19671365656280118,0.19671365656280118
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,19,2,0.539383757048457,0.502233585783947
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,19,4,0.7390433697114707,0.502233585783947
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,19,8,0.7648634977186961,0.502233585783947
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,19,16,0.8024250764967557,0.502233585783947
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,19,32,0.8345550822455042,0.502233585783947
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,19,64,0.8524446951143005,0.502233585783947
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,19,128,0.8813570964221661,0.502233585783947
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,20,1,0.14405874579741035,0.14405874579741035
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,20,2,0.44594992941120615,0.4220407768227341
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,20,4,0.5671565672355863,0.4220407768227341
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,20,8,0.5883658248092423,0.4220407768227341
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,20,16,0.6447228142283582,0.4220407768227341
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,20,32,0.7622810058363586,0.4220407768227341
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,20,64,0.8115658593974968,0.4220407768227341
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,20,128,0.857377636500975,0.4220407768227341
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,21,1,0.16724023276060748,0.16724023276060748
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,21,2,0.5199499898279122,0.49231970960771393
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,21,4,0.6996577960993593,0.49231970960771393
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,21,8,0.7315137060171308,0.49231970960771393
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,21,16,0.7661246241068609,0.49231970960771393
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,21,32,0.7917247699578059,0.49231970960771393
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,21,64,0.8463139982455726,0.49231970960771393
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,21,128,0.887552305657426,0.49231970960771393
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,22,1,0.16445369505021687,0.16445369505021687
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,22,2,0.4768573740936196,0.4476024323121944
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,22,4,0.6594579331347564,0.4476024323121944
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,22,8,0.692445721448086,0.4476024323121944
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,22,16,0.7184996675850504,0.4476024323121944
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,22,32,0.7717599692730847,0.4476024323121944
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,22,64,0.821092870062565,0.4476024323121944
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,22,128,0.8699538202511532,0.4476024323121944
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,23,1,0.18150037800585006,0.18150037800585006
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,23,2,0.5474056057629505,0.5164402288788474
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,23,4,0.7417673726838312,0.5164402288788474
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,23,8,0.7810233208043476,0.5164402288788474
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,23,16,0.8163135572257949,0.5164402288788474
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,23,32,0.8423244250266535,0.5164402288788474
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,23,64,0.8824095443129134,0.5164402288788474
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,23,128,0.913030195227283,0.5164402288788474
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,24,1,0.04726583058595728,0.04726583058595728
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,24,2,0.27031061706938986,0.26614614586624
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,24,4,0.279718539844453,0.26614614586624
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,24,8,0.33391812370138846,0.26614614586624
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,24,16,0.6454313799515556,0.37636896136393017
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,24,32,0.752502846305035,0.37636896136393017
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,24,64,0.7886838167626328,0.37636896136393017
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,24,128,0.8276654864565041,0.37636896136393017
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,25,1,0.18918841530709674,0.18918841530709674
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,25,2,0.4938511129198106,0.45617613401593576
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,25,4,0.6510642988947507,0.45617613401593576
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,25,8,0.6662063612958368,0.45617613401593576
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,25,16,0.7082621994077145,0.45617613401593576
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,25,32,0.7990430813542428,0.45617613401593576
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,25,64,0.8198523253632916,0.45617613401593576
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,25,128,0.8495212813122389,0.45617613401593576
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,26,1,0.19115243349545877,0.19115243349545877
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,26,2,0.5466792196915466,0.5121707883229212
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,26,4,0.754010317064508,0.5121707883229212
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,26,8,0.7811695295520786,0.5121707883229212
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,26,16,0.8163677563233804,0.5121707883229212
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,26,32,0.846936777312152,0.5121707883229212
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,26,64,0.8816179107822563,0.5121707883229212
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,26,128,0.9075885816250452,0.5121707883229212
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,27,1,0.19434502627437306,0.19434502627437306
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,27,2,0.5400821552062546,0.5039035077617997
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,27,4,0.7442377913109747,0.5039035077617997
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,27,8,0.7677757235402021,0.5039035077617997
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,27,16,0.8040524182877256,0.5039035077617997
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,27,32,0.836308889625733,0.5039035077617997
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,27,64,0.8547428693828115,0.5039035077617997
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,27,128,0.8839303715638119,0.5039035077617997
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,28,1,0.05453256907644929,0.05453256907644929
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,28,2,0.301118060280294,0.2961389625444262
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,28,4,0.32796463234387274,0.2961389625444262
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,28,8,0.37783353207483006,0.2961389625444262
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,28,16,0.617493806491585,0.31302236069148287
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,28,32,0.7261282231224537,0.31302236069148287
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,28,64,0.7934723487909563,0.31302236069148287
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,28,128,0.8304172278974802,0.31302236069148287
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,29,1,0.1489985031109663,0.1489985031109663
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,29,2,0.443410888371359,0.4176274200731666
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,29,4,0.588259535019619,0.4176274200731666
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,29,8,0.6070158014433434,0.4176274200731666
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,29,16,0.6650030604867192,0.4176274200731666
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,29,32,0.7548377572517544,0.4176274200731666
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,29,64,0.8011757292698746,0.4176274200731666
llama2_7b,CCS+a1+a2,sp_en_trans,period,15,29,128,0.8409084599280816,0.4176274200731666
llama2_7b,CCS+a1,sp_en_trans,answer,15,0,1,0.022163794103278636,0.022163794103278636
llama2_7b,CCS+a1,sp_en_trans,answer,15,0,2,0.023013534433021562,0.022163794103278636
llama2_7b,CCS+a1,sp_en_trans,answer,15,0,4,0.03247233635765148,0.022163794103278636
llama2_7b,CCS+a1,sp_en_trans,answer,15,0,8,0.0600840747449181,0.03767106871537197
llama2_7b,CCS+a1,sp_en_trans,answer,15,0,16,0.2562021075205672,0.15539305193562167
llama2_7b,CCS+a1,sp_en_trans,answer,15,0,32,0.537421916713061,0.28993492054043857
llama2_7b,CCS+a1,sp_en_trans,answer,15,0,64,0.8658490710358638,0.3380097441780949
llama2_7b,CCS+a1,sp_en_trans,answer,15,0,128,0.8826717876746107,0.3380097441780949
llama2_7b,CCS+a1,sp_en_trans,answer,15,1,1,0.024869070008410134,0.024869070008410134
llama2_7b,CCS+a1,sp_en_trans,answer,15,1,2,0.02581391056882943,0.024869070008410134
llama2_7b,CCS+a1,sp_en_trans,answer,15,1,4,0.028295113683847874,0.024869070008410134
llama2_7b,CCS+a1,sp_en_trans,answer,15,1,8,0.060326771068814594,0.03727321571963865
llama2_7b,CCS+a1,sp_en_trans,answer,15,1,16,0.24459310377171153,0.1561665725518426
llama2_7b,CCS+a1,sp_en_trans,answer,15,1,32,0.5375088127415042,0.295048174976737
llama2_7b,CCS+a1,sp_en_trans,answer,15,1,64,0.8535927524281102,0.3267665118785667
llama2_7b,CCS+a1,sp_en_trans,answer,15,1,128,0.8710908337842163,0.3267665118785667
llama2_7b,CCS+a1,sp_en_trans,answer,15,2,1,0.01966597984510251,0.01966597984510251
llama2_7b,CCS+a1,sp_en_trans,answer,15,2,2,0.02073961127506473,0.01966597984510251
llama2_7b,CCS+a1,sp_en_trans,answer,15,2,4,0.0224477333122904,0.01966597984510251
llama2_7b,CCS+a1,sp_en_trans,answer,15,2,8,0.052688390133846914,0.028593308340063742
llama2_7b,CCS+a1,sp_en_trans,answer,15,2,16,0.2502023284512337,0.15705538835423838
llama2_7b,CCS+a1,sp_en_trans,answer,15,2,32,0.5365034902629294,0.2849210475217938
llama2_7b,CCS+a1,sp_en_trans,answer,15,2,64,0.8556558399379184,0.3322147269023563
llama2_7b,CCS+a1,sp_en_trans,answer,15,2,128,0.8734016837128878,0.3322147269023563
llama2_7b,CCS+a1,sp_en_trans,answer,15,3,1,0.02682743157067582,0.02682743157067582
llama2_7b,CCS+a1,sp_en_trans,answer,15,3,2,0.02948809146066628,0.02682743157067582
llama2_7b,CCS+a1,sp_en_trans,answer,15,3,4,0.03118006672123973,0.02682743157067582
llama2_7b,CCS+a1,sp_en_trans,answer,15,3,8,0.05320260212381172,0.029340599726056907
llama2_7b,CCS+a1,sp_en_trans,answer,15,3,16,0.2332384009226677,0.14578459195164498
llama2_7b,CCS+a1,sp_en_trans,answer,15,3,32,0.5213201247632941,0.2852555155951096
llama2_7b,CCS+a1,sp_en_trans,answer,15,3,64,0.8403456389357603,0.3211016046947597
llama2_7b,CCS+a1,sp_en_trans,answer,15,3,128,0.8589259652974794,0.3211016046947597
llama2_7b,CCS+a1,sp_en_trans,answer,15,4,1,0.02143753622970516,0.02143753622970516
llama2_7b,CCS+a1,sp_en_trans,answer,15,4,2,0.023750979112222334,0.02143753622970516
llama2_7b,CCS+a1,sp_en_trans,answer,15,4,4,0.024868286133228418,0.02143753622970516
llama2_7b,CCS+a1,sp_en_trans,answer,15,4,8,0.05376438570503715,0.03262801091710016
llama2_7b,CCS+a1,sp_en_trans,answer,15,4,16,0.2413028780756212,0.1537638416191858
llama2_7b,CCS+a1,sp_en_trans,answer,15,4,32,0.5229193746248758,0.28505819038519375
llama2_7b,CCS+a1,sp_en_trans,answer,15,4,64,0.8402048226713591,0.32476158750915
llama2_7b,CCS+a1,sp_en_trans,answer,15,4,128,0.8577413809862767,0.32476158750915
llama2_7b,CCS+a1,sp_en_trans,answer,15,5,1,0.024620183621328142,0.024620183621328142
llama2_7b,CCS+a1,sp_en_trans,answer,15,5,2,0.025727268632222123,0.024620183621328142
llama2_7b,CCS+a1,sp_en_trans,answer,15,5,4,0.03159836156384365,0.024620183621328142
llama2_7b,CCS+a1,sp_en_trans,answer,15,5,8,0.055004552157150256,0.034987418994042147
llama2_7b,CCS+a1,sp_en_trans,answer,15,5,16,0.25071845628019523,0.15755042410788314
llama2_7b,CCS+a1,sp_en_trans,answer,15,5,32,0.5376923474507381,0.2928285604459527
llama2_7b,CCS+a1,sp_en_trans,answer,15,5,64,0.8655253103518357,0.335300959703647
llama2_7b,CCS+a1,sp_en_trans,answer,15,5,128,0.8824466328008614,0.335300959703647
llama2_7b,CCS+a1,sp_en_trans,answer,15,6,1,0.02493795964620753,0.02493795964620753
llama2_7b,CCS+a1,sp_en_trans,answer,15,6,2,0.025246801414420005,0.02493795964620753
llama2_7b,CCS+a1,sp_en_trans,answer,15,6,4,0.02756624837180617,0.02493795964620753
llama2_7b,CCS+a1,sp_en_trans,answer,15,6,8,0.0628025314850598,0.04311394086574569
llama2_7b,CCS+a1,sp_en_trans,answer,15,6,16,0.24608328103007404,0.15839419895921789
llama2_7b,CCS+a1,sp_en_trans,answer,15,6,32,0.5340515849481762,0.2856408509300218
llama2_7b,CCS+a1,sp_en_trans,answer,15,6,64,0.8551088704637675,0.33083586465960774
llama2_7b,CCS+a1,sp_en_trans,answer,15,6,128,0.8723399107191874,0.33083586465960774
llama2_7b,CCS+a1,sp_en_trans,answer,15,7,1,0.020211039826462076,0.020211039826462076
llama2_7b,CCS+a1,sp_en_trans,answer,15,7,2,0.02059109463449605,0.020211039826462076
llama2_7b,CCS+a1,sp_en_trans,answer,15,7,4,0.025535546696547878,0.020211039826462076
llama2_7b,CCS+a1,sp_en_trans,answer,15,7,8,0.05842251400286984,0.038904079369473744
llama2_7b,CCS+a1,sp_en_trans,answer,15,7,16,0.25304389445307324,0.16041543723486665
llama2_7b,CCS+a1,sp_en_trans,answer,15,7,32,0.5364199970682482,0.2882754911415418
llama2_7b,CCS+a1,sp_en_trans,answer,15,7,64,0.8534075089240498,0.33038589380254757
llama2_7b,CCS+a1,sp_en_trans,answer,15,7,128,0.8707235770721679,0.33038589380254757
llama2_7b,CCS+a1,sp_en_trans,answer,15,8,1,0.022378549254405123,0.022378549254405123
llama2_7b,CCS+a1,sp_en_trans,answer,15,8,2,0.0238464012380073,0.022378549254405123
llama2_7b,CCS+a1,sp_en_trans,answer,15,8,4,0.02980847386774675,0.022378549254405123
llama2_7b,CCS+a1,sp_en_trans,answer,15,8,8,0.06033962095243634,0.04344974019541167
llama2_7b,CCS+a1,sp_en_trans,answer,15,8,16,0.249363023601021,0.1497442874703166
llama2_7b,CCS+a1,sp_en_trans,answer,15,8,32,0.5356211315951833,0.2897531179884772
llama2_7b,CCS+a1,sp_en_trans,answer,15,8,64,0.8638871288242704,0.33420957919311256
llama2_7b,CCS+a1,sp_en_trans,answer,15,8,128,0.8811262314177957,0.33420957919311256
llama2_7b,CCS+a1,sp_en_trans,answer,15,9,1,0.0253066963360778,0.0253066963360778
llama2_7b,CCS+a1,sp_en_trans,answer,15,9,2,0.025423479107909007,0.0253066963360778
llama2_7b,CCS+a1,sp_en_trans,answer,15,9,4,0.02794535202824548,0.0253066963360778
llama2_7b,CCS+a1,sp_en_trans,answer,15,9,8,0.05821076403314522,0.039981287304292595
llama2_7b,CCS+a1,sp_en_trans,answer,15,9,16,0.25172068455295493,0.15276181216570128
llama2_7b,CCS+a1,sp_en_trans,answer,15,9,32,0.531975998692261,0.2873302196270885
llama2_7b,CCS+a1,sp_en_trans,answer,15,9,64,0.8668685977385937,0.3451896827283097
llama2_7b,CCS+a1,sp_en_trans,answer,15,9,128,0.8834307478539527,0.3451896827283097
llama2_7b,CCS+a1,sp_en_trans,answer,15,10,1,0.023021960501074686,0.023021960501074686
llama2_7b,CCS+a1,sp_en_trans,answer,15,10,2,0.02408055430939733,0.023021960501074686
llama2_7b,CCS+a1,sp_en_trans,answer,15,10,4,0.03673353282293582,0.027344106115766254
llama2_7b,CCS+a1,sp_en_trans,answer,15,10,8,0.05914646606888707,0.03811009711938365
llama2_7b,CCS+a1,sp_en_trans,answer,15,10,16,0.24919867149797675,0.15899053405900845
llama2_7b,CCS+a1,sp_en_trans,answer,15,10,32,0.5342272679341757,0.2881242642949262
llama2_7b,CCS+a1,sp_en_trans,answer,15,10,64,0.8633658276930001,0.3372673758293461
llama2_7b,CCS+a1,sp_en_trans,answer,15,10,128,0.8812834167247946,0.3372673758293461
llama2_7b,CCS+a1,sp_en_trans,answer,15,11,1,0.026450879658209248,0.026450879658209248
llama2_7b,CCS+a1,sp_en_trans,answer,15,11,2,0.02832083554618753,0.026450879658209248
llama2_7b,CCS+a1,sp_en_trans,answer,15,11,4,0.03628452851284507,0.026450879658209248
llama2_7b,CCS+a1,sp_en_trans,answer,15,11,8,0.05950184362665288,0.03692761154419782
llama2_7b,CCS+a1,sp_en_trans,answer,15,11,16,0.24625190387965493,0.15667849856345778
llama2_7b,CCS+a1,sp_en_trans,answer,15,11,32,0.5239838743389592,0.2847796647489141
llama2_7b,CCS+a1,sp_en_trans,answer,15,11,64,0.8521371993353773,0.33460898097972613
llama2_7b,CCS+a1,sp_en_trans,answer,15,11,128,0.8702898318775466,0.33460898097972613
llama2_7b,CCS+a1,sp_en_trans,answer,15,12,1,0.023331063123135223,0.023331063123135223
