model,method,dataset,position,layer,seed,K,lambda_k,max_overlap
llama3_8b,L_conf,imdb,answer,15,28,4,0.612441072761355,0.5919850922602751
llama3_8b,L_conf,imdb,answer,15,28,8,0.6352843869780427,0.5919850922602751
llama3_8b,L_conf,imdb,answer,15,28,16,0.6585940326839038,0.5919850922602751
llama3_8b,L_conf,imdb,answer,15,28,32,0.683799220274689,0.5919850922602751
llama3_8b,L_conf,imdb,answer,15,28,64,0.6986887386551248,0.5919850922602751
llama3_8b,L_conf,imdb,answer,15,28,128,0.7276378247745269,0.5919850922602751
llama3_8b,L_conf,imdb,answer,15,29,1,0.5998666699071723,0.5998666699071723
llama3_8b,L_conf,imdb,answer,15,29,2,0.6119796363729454,0.5998666699071723
llama3_8b,L_conf,imdb,answer,15,29,4,0.6183724732445657,0.5998666699071723
llama3_8b,L_conf,imdb,answer,15,29,8,0.6521314742009384,0.5998666699071723
llama3_8b,L_conf,imdb,answer,15,29,16,0.6655413331356286,0.5998666699071723
llama3_8b,L_conf,imdb,answer,15,29,32,0.6869309928895659,0.5998666699071723
llama3_8b,L_conf,imdb,answer,15,29,64,0.7135719085233511,0.5998666699071723
llama3_8b,L_conf,imdb,answer,15,29,128,0.7397558199511746,0.5998666699071723
llama3_8b,L_conf,imdb,period,15,0,1,0.672806912679091,0.672806912679091
llama3_8b,L_conf,imdb,period,15,0,2,0.7033561630391407,0.672806912679091
llama3_8b,L_conf,imdb,period,15,0,4,0.7135867959560392,0.672806912679091
llama3_8b,L_conf,imdb,period,15,0,8,0.7254187956612537,0.672806912679091
llama3_8b,L_conf,imdb,period,15,0,16,0.7590808140144718,0.672806912679091
llama3_8b,L_conf,imdb,period,15,0,32,0.7771472477488761,0.672806912679091
llama3_8b,L_conf,imdb,period,15,0,64,0.7913306447776913,0.672806912679091
llama3_8b,L_conf,imdb,period,15,0,128,0.8050697196133241,0.672806912679091
llama3_8b,L_conf,imdb,period,15,1,1,0.5525500810808596,0.5525500810808596
llama3_8b,L_conf,imdb,period,15,1,2,0.5546318998220144,0.5525500810808596
llama3_8b,L_conf,imdb,period,15,1,4,0.574427601785991,0.5525500810808596
llama3_8b,L_conf,imdb,period,15,1,8,0.6020908923092042,0.5525500810808596
llama3_8b,L_conf,imdb,period,15,1,16,0.6301553742559863,0.5525500810808596
llama3_8b,L_conf,imdb,period,15,1,32,0.65345659179182,0.5525500810808596
llama3_8b,L_conf,imdb,period,15,1,64,0.6797012152958972,0.5525500810808596
llama3_8b,L_conf,imdb,period,15,1,128,0.7046284810359863,0.5525500810808596
llama3_8b,L_conf,imdb,period,15,2,1,0.5889364479800249,0.5889364479800249
llama3_8b,L_conf,imdb,period,15,2,2,0.5914728197073301,0.5889364479800249
llama3_8b,L_conf,imdb,period,15,2,4,0.613416249071009,0.5889364479800249
llama3_8b,L_conf,imdb,period,15,2,8,0.6241479049687125,0.5889364479800249
llama3_8b,L_conf,imdb,period,15,2,16,0.6401523014545306,0.5889364479800249
llama3_8b,L_conf,imdb,period,15,2,32,0.6769477742494042,0.5889364479800249
llama3_8b,L_conf,imdb,period,15,2,64,0.6914199094222151,0.5889364479800249
llama3_8b,L_conf,imdb,period,15,2,128,0.7136107007013205,0.5889364479800249
llama3_8b,L_conf,imdb,period,15,3,1,0.5469353767493195,0.5469353767493195
llama3_8b,L_conf,imdb,period,15,3,2,0.5478725237128402,0.5469353767493195
llama3_8b,L_conf,imdb,period,15,3,4,0.574761074836313,0.5469353767493195
llama3_8b,L_conf,imdb,period,15,3,8,0.5915204603541674,0.5469353767493195
llama3_8b,L_conf,imdb,period,15,3,16,0.616066077144856,0.5469353767493195
llama3_8b,L_conf,imdb,period,15,3,32,0.6474072426383031,0.5469353767493195
llama3_8b,L_conf,imdb,period,15,3,64,0.6650834483018457,0.5469353767493195
llama3_8b,L_conf,imdb,period,15,3,128,0.6858060973986662,0.5469353767493195
llama3_8b,L_conf,imdb,period,15,4,1,0.6003525009829945,0.6003525009829945
llama3_8b,L_conf,imdb,period,15,4,2,0.6028106617647203,0.6003525009829945
llama3_8b,L_conf,imdb,period,15,4,4,0.6284372845562,0.6003525009829945
llama3_8b,L_conf,imdb,period,15,4,8,0.6385639073151372,0.6003525009829945
llama3_8b,L_conf,imdb,period,15,4,16,0.6571806210076696,0.6003525009829945
llama3_8b,L_conf,imdb,period,15,4,32,0.6933042287816735,0.6003525009829945
llama3_8b,L_conf,imdb,period,15,4,64,0.7067911183824107,0.6003525009829945
llama3_8b,L_conf,imdb,period,15,4,128,0.7294429491600306,0.6003525009829945
llama3_8b,L_conf,imdb,period,15,5,1,0.5864234190952162,0.5864234190952162
llama3_8b,L_conf,imdb,period,15,5,2,0.5886510365327112,0.5864234190952162
llama3_8b,L_conf,imdb,period,15,5,4,0.6110085629854977,0.5864234190952162
llama3_8b,L_conf,imdb,period,15,5,8,0.6223364194215321,0.5864234190952162
llama3_8b,L_conf,imdb,period,15,5,16,0.6375952524663945,0.5864234190952162
llama3_8b,L_conf,imdb,period,15,5,32,0.6733756497755901,0.5864234190952162
llama3_8b,L_conf,imdb,period,15,5,64,0.688874308817744,0.5864234190952162
llama3_8b,L_conf,imdb,period,15,5,128,0.7134385051992462,0.5864234190952162
llama3_8b,L_conf,imdb,period,15,6,1,0.5815161987842,0.5815161987842
llama3_8b,L_conf,imdb,period,15,6,2,0.5857360854229143,0.5815161987842
llama3_8b,L_conf,imdb,period,15,6,4,0.6091811973796604,0.5815161987842
llama3_8b,L_conf,imdb,period,15,6,8,0.6210985990925448,0.5815161987842
llama3_8b,L_conf,imdb,period,15,6,16,0.6361436429703188,0.5815161987842
llama3_8b,L_conf,imdb,period,15,6,32,0.670505874330882,0.5815161987842
llama3_8b,L_conf,imdb,period,15,6,64,0.686128970758129,0.5815161987842
llama3_8b,L_conf,imdb,period,15,6,128,0.7129081771890461,0.5815161987842
llama3_8b,L_conf,imdb,period,15,7,1,0.5751217963510836,0.5751217963510836
llama3_8b,L_conf,imdb,period,15,7,2,0.577484222778409,0.5751217963510836
llama3_8b,L_conf,imdb,period,15,7,4,0.5991995968394717,0.5751217963510836
llama3_8b,L_conf,imdb,period,15,7,8,0.6094871612699718,0.5751217963510836
llama3_8b,L_conf,imdb,period,15,7,16,0.6242228206155552,0.5751217963510836
llama3_8b,L_conf,imdb,period,15,7,32,0.6612241750500938,0.5751217963510836
llama3_8b,L_conf,imdb,period,15,7,64,0.6760440483156316,0.5751217963510836
llama3_8b,L_conf,imdb,period,15,7,128,0.7002173977164102,0.5751217963510836
llama3_8b,L_conf,imdb,period,15,8,1,0.5985731350839913,0.5985731350839913
llama3_8b,L_conf,imdb,period,15,8,2,0.6002879093498429,0.5985731350839913
llama3_8b,L_conf,imdb,period,15,8,4,0.6219335514474285,0.5985731350839913
llama3_8b,L_conf,imdb,period,15,8,8,0.6314525365212927,0.5985731350839913
llama3_8b,L_conf,imdb,period,15,8,16,0.6465360918794087,0.5985731350839913
llama3_8b,L_conf,imdb,period,15,8,32,0.6794869950007991,0.5985731350839913
llama3_8b,L_conf,imdb,period,15,8,64,0.6965979191378,0.5985731350839913
llama3_8b,L_conf,imdb,period,15,8,128,0.7201257437245748,0.5985731350839913
llama3_8b,L_conf,imdb,period,15,9,1,0.5763537272228313,0.5763537272228313
llama3_8b,L_conf,imdb,period,15,9,2,0.5781239081027667,0.5763537272228313
llama3_8b,L_conf,imdb,period,15,9,4,0.5989828441910054,0.5763537272228313
llama3_8b,L_conf,imdb,period,15,9,8,0.60907329605702,0.5763537272228313
llama3_8b,L_conf,imdb,period,15,9,16,0.6250046482277334,0.5763537272228313
llama3_8b,L_conf,imdb,period,15,9,32,0.6607310335309531,0.5763537272228313
llama3_8b,L_conf,imdb,period,15,9,64,0.6764769571440731,0.5763537272228313
llama3_8b,L_conf,imdb,period,15,9,128,0.7026932426396861,0.5763537272228313
llama3_8b,L_conf,imdb,period,15,10,1,0.6291875623387165,0.6291875623387165
llama3_8b,L_conf,imdb,period,15,10,2,0.6372409920325388,0.6291875623387165
llama3_8b,L_conf,imdb,period,15,10,4,0.6509886330222394,0.6291875623387165
llama3_8b,L_conf,imdb,period,15,10,8,0.6646045794760224,0.6291875623387165
llama3_8b,L_conf,imdb,period,15,10,16,0.682482348706271,0.6291875623387165
llama3_8b,L_conf,imdb,period,15,10,32,0.7056425204764541,0.6291875623387165
llama3_8b,L_conf,imdb,period,15,10,64,0.7233004470420253,0.6291875623387165
llama3_8b,L_conf,imdb,period,15,10,128,0.7465364058524807,0.6291875623387165
llama3_8b,L_conf,imdb,period,15,11,1,0.6305951771458064,0.6305951771458064
llama3_8b,L_conf,imdb,period,15,11,2,0.6320708685638338,0.6305951771458064
llama3_8b,L_conf,imdb,period,15,11,4,0.6554511712486388,0.6305951771458064
llama3_8b,L_conf,imdb,period,15,11,8,0.6631306059701432,0.6305951771458064
llama3_8b,L_conf,imdb,period,15,11,16,0.6803132843217589,0.6305951771458064
llama3_8b,L_conf,imdb,period,15,11,32,0.7178978710990785,0.6305951771458064
llama3_8b,L_conf,imdb,period,15,11,64,0.7325196642041998,0.6305951771458064
llama3_8b,L_conf,imdb,period,15,11,128,0.7542688066436846,0.6305951771458064
llama3_8b,L_conf,imdb,period,15,12,1,0.5806900313558989,0.5806900313558989
llama3_8b,L_conf,imdb,period,15,12,2,0.5834220900641566,0.5806900313558989
llama3_8b,L_conf,imdb,period,15,12,4,0.604346511073786,0.5806900313558989
llama3_8b,L_conf,imdb,period,15,12,8,0.6149631878487338,0.5806900313558989
llama3_8b,L_conf,imdb,period,15,12,16,0.6299553841459237,0.5806900313558989
llama3_8b,L_conf,imdb,period,15,12,32,0.6640118501547587,0.5806900313558989
llama3_8b,L_conf,imdb,period,15,12,64,0.6792079060177268,0.5806900313558989
llama3_8b,L_conf,imdb,period,15,12,128,0.7028184844617184,0.5806900313558989
llama3_8b,L_conf,imdb,period,15,13,1,0.5831383365373642,0.5831383365373642
llama3_8b,L_conf,imdb,period,15,13,2,0.5853812593485613,0.5831383365373642
llama3_8b,L_conf,imdb,period,15,13,4,0.6068334859446554,0.5831383365373642
llama3_8b,L_conf,imdb,period,15,13,8,0.6180791327748966,0.5831383365373642
llama3_8b,L_conf,imdb,period,15,13,16,0.6338179877917293,0.5831383365373642
llama3_8b,L_conf,imdb,period,15,13,32,0.6696135001234694,0.5831383365373642
llama3_8b,L_conf,imdb,period,15,13,64,0.6847973322873286,0.5831383365373642
llama3_8b,L_conf,imdb,period,15,13,128,0.7078414446599388,0.5831383365373642
llama3_8b,L_conf,imdb,period,15,14,1,0.5474388798108565,0.5474388798108565
llama3_8b,L_conf,imdb,period,15,14,2,0.5483160385792101,0.5474388798108565
llama3_8b,L_conf,imdb,period,15,14,4,0.5786292613349636,0.5474388798108565
llama3_8b,L_conf,imdb,period,15,14,8,0.5865053593049199,0.5474388798108565
llama3_8b,L_conf,imdb,period,15,14,16,0.6089694237190034,0.5474388798108565
llama3_8b,L_conf,imdb,period,15,14,32,0.6396773313967337,0.5474388798108565
llama3_8b,L_conf,imdb,period,15,14,64,0.6613042094725579,0.5474388798108565
llama3_8b,L_conf,imdb,period,15,14,128,0.6848133453371411,0.5474388798108565
llama3_8b,L_conf,imdb,period,15,15,1,0.5664639417454134,0.5664639417454134
llama3_8b,L_conf,imdb,period,15,15,2,0.5688108011580051,0.5664639417454134
llama3_8b,L_conf,imdb,period,15,15,4,0.5898149462965199,0.5664639417454134
llama3_8b,L_conf,imdb,period,15,15,8,0.6012350838233006,0.5664639417454134
llama3_8b,L_conf,imdb,period,15,15,16,0.615986325259541,0.5664639417454134
llama3_8b,L_conf,imdb,period,15,15,32,0.6527812203483556,0.5664639417454134
llama3_8b,L_conf,imdb,period,15,15,64,0.668486206722874,0.5664639417454134
llama3_8b,L_conf,imdb,period,15,15,128,0.6928374279501024,0.5664639417454134
llama3_8b,L_conf,imdb,period,15,16,1,0.6003632353927796,0.6003632353927796
llama3_8b,L_conf,imdb,period,15,16,2,0.645265259599742,0.6003632353927796
llama3_8b,L_conf,imdb,period,15,16,4,0.6483255625628579,0.6003632353927796
llama3_8b,L_conf,imdb,period,15,16,8,0.6640345865779187,0.6003632353927796
llama3_8b,L_conf,imdb,period,15,16,16,0.6816598348840072,0.6003632353927796
llama3_8b,L_conf,imdb,period,15,16,32,0.7151091571032632,0.6003632353927796
llama3_8b,L_conf,imdb,period,15,16,64,0.7366382853374688,0.6003632353927796
llama3_8b,L_conf,imdb,period,15,16,128,0.7586916765060489,0.6003632353927796
llama3_8b,L_conf,imdb,period,15,17,1,0.6084737462840709,0.6084737462840709
llama3_8b,L_conf,imdb,period,15,17,2,0.6100936046460927,0.6084737462840709
llama3_8b,L_conf,imdb,period,15,17,4,0.6273505346521349,0.6084737462840709
llama3_8b,L_conf,imdb,period,15,17,8,0.652386654807401,0.6084737462840709
llama3_8b,L_conf,imdb,period,15,17,16,0.6773952363739733,0.6084737462840709
llama3_8b,L_conf,imdb,period,15,17,32,0.7049508189211819,0.6084737462840709
llama3_8b,L_conf,imdb,period,15,17,64,0.7223852688885508,0.6084737462840709
llama3_8b,L_conf,imdb,period,15,17,128,0.7461895669809577,0.6084737462840709
llama3_8b,L_conf,imdb,period,15,18,1,0.5692527729341411,0.5692527729341411
llama3_8b,L_conf,imdb,period,15,18,2,0.5697143873181897,0.5692527729341411
llama3_8b,L_conf,imdb,period,15,18,4,0.5983609702104323,0.5692527729341411
llama3_8b,L_conf,imdb,period,15,18,8,0.6062734904815278,0.5692527729341411
llama3_8b,L_conf,imdb,period,15,18,16,0.6249411921280262,0.5692527729341411
llama3_8b,L_conf,imdb,period,15,18,32,0.6637352626684794,0.5692527729341411
llama3_8b,L_conf,imdb,period,15,18,64,0.6775263376298953,0.5692527729341411
llama3_8b,L_conf,imdb,period,15,18,128,0.7053307826050641,0.5692527729341411
llama3_8b,L_conf,imdb,period,15,19,1,0.5758057184981054,0.5758057184981054
llama3_8b,L_conf,imdb,period,15,19,2,0.5781556974733373,0.5758057184981054
llama3_8b,L_conf,imdb,period,15,19,4,0.5985864917028928,0.5758057184981054
llama3_8b,L_conf,imdb,period,15,19,8,0.6107670807808694,0.5758057184981054
llama3_8b,L_conf,imdb,period,15,19,16,0.6255708745804825,0.5758057184981054
llama3_8b,L_conf,imdb,period,15,19,32,0.6615870027132091,0.5758057184981054
llama3_8b,L_conf,imdb,period,15,19,64,0.6768993167672565,0.5758057184981054
llama3_8b,L_conf,imdb,period,15,19,128,0.7009636501687571,0.5758057184981054
llama3_8b,L_conf,imdb,period,15,20,1,0.5678919993395052,0.5678919993395052
llama3_8b,L_conf,imdb,period,15,20,2,0.5687346140294579,0.5678919993395052
llama3_8b,L_conf,imdb,period,15,20,4,0.5960791226688452,0.5678919993395052
llama3_8b,L_conf,imdb,period,15,20,8,0.6137526199347205,0.5678919993395052
llama3_8b,L_conf,imdb,period,15,20,16,0.6379881816706351,0.5678919993395052
llama3_8b,L_conf,imdb,period,15,20,32,0.6700626821730445,0.5678919993395052
llama3_8b,L_conf,imdb,period,15,20,64,0.6888726664901289,0.5678919993395052
llama3_8b,L_conf,imdb,period,15,20,128,0.7068211625065972,0.5678919993395052
llama3_8b,L_conf,imdb,period,15,21,1,0.5858476708483834,0.5858476708483834
llama3_8b,L_conf,imdb,period,15,21,2,0.5879301642259276,0.5858476708483834
llama3_8b,L_conf,imdb,period,15,21,4,0.6104566763805744,0.5858476708483834
llama3_8b,L_conf,imdb,period,15,21,8,0.6210695687023069,0.5858476708483834
llama3_8b,L_conf,imdb,period,15,21,16,0.6378285457747768,0.5858476708483834
llama3_8b,L_conf,imdb,period,15,21,32,0.6752921829467718,0.5858476708483834
llama3_8b,L_conf,imdb,period,15,21,64,0.6903499757301121,0.5858476708483834
llama3_8b,L_conf,imdb,period,15,21,128,0.7134255914110778,0.5858476708483834
llama3_8b,L_conf,imdb,period,15,22,1,0.5872620695909282,0.5872620695909282
llama3_8b,L_conf,imdb,period,15,22,2,0.5892645749949733,0.5872620695909282
llama3_8b,L_conf,imdb,period,15,22,4,0.6101901314493641,0.5872620695909282
llama3_8b,L_conf,imdb,period,15,22,8,0.6217551745915896,0.5872620695909282
llama3_8b,L_conf,imdb,period,15,22,16,0.6364756936562085,0.5872620695909282
llama3_8b,L_conf,imdb,period,15,22,32,0.674569581874599,0.5872620695909282
llama3_8b,L_conf,imdb,period,15,22,64,0.6891431517355583,0.5872620695909282
llama3_8b,L_conf,imdb,period,15,22,128,0.7122261054276354,0.5872620695909282
llama3_8b,L_conf,imdb,period,15,23,1,0.5696157843681455,0.5696157843681455
llama3_8b,L_conf,imdb,period,15,23,2,0.5719776886266136,0.5696157843681455
llama3_8b,L_conf,imdb,period,15,23,4,0.5939813692167514,0.5696157843681455
llama3_8b,L_conf,imdb,period,15,23,8,0.6058228095152585,0.5696157843681455
llama3_8b,L_conf,imdb,period,15,23,16,0.6219163822320045,0.5696157843681455
llama3_8b,L_conf,imdb,period,15,23,32,0.6575611268653253,0.5696157843681455
llama3_8b,L_conf,imdb,period,15,23,64,0.6731570735785214,0.5696157843681455
llama3_8b,L_conf,imdb,period,15,23,128,0.6997881855486706,0.5696157843681455
llama3_8b,L_conf,imdb,period,15,24,1,0.5722808268395103,0.5722808268395103
llama3_8b,L_conf,imdb,period,15,24,2,0.5747420547256454,0.5722808268395103
llama3_8b,L_conf,imdb,period,15,24,4,0.5948410490834345,0.5722808268395103
llama3_8b,L_conf,imdb,period,15,24,8,0.6057743823507368,0.5722808268395103
llama3_8b,L_conf,imdb,period,15,24,16,0.6206588139489572,0.5722808268395103
llama3_8b,L_conf,imdb,period,15,24,32,0.6566825103077931,0.5722808268395103
llama3_8b,L_conf,imdb,period,15,24,64,0.6720130281525895,0.5722808268395103
llama3_8b,L_conf,imdb,period,15,24,128,0.6969379684737614,0.5722808268395103
llama3_8b,L_conf,imdb,period,15,25,1,0.20722085501794296,0.20722085501794296
llama3_8b,L_conf,imdb,period,15,25,2,0.5613631903637748,0.5217165406051723
llama3_8b,L_conf,imdb,period,15,25,4,0.6236579756311312,0.5217165406051723
llama3_8b,L_conf,imdb,period,15,25,8,0.6527354182804227,0.5217165406051723
llama3_8b,L_conf,imdb,period,15,25,16,0.6837631400108284,0.5217165406051723
llama3_8b,L_conf,imdb,period,15,25,32,0.7182150004567321,0.5217165406051723
llama3_8b,L_conf,imdb,period,15,25,64,0.7417598854285955,0.5217165406051723
llama3_8b,L_conf,imdb,period,15,25,128,0.7710468843174995,0.5217165406051723
llama3_8b,L_conf,imdb,period,15,26,1,0.6050214567045202,0.6050214567045202
llama3_8b,L_conf,imdb,period,15,26,2,0.6075318919427537,0.6050214567045202
llama3_8b,L_conf,imdb,period,15,26,4,0.6295384042344893,0.6050214567045202
llama3_8b,L_conf,imdb,period,15,26,8,0.6395422806975491,0.6050214567045202
llama3_8b,L_conf,imdb,period,15,26,16,0.6553302848885869,0.6050214567045202
llama3_8b,L_conf,imdb,period,15,26,32,0.6914540234648172,0.6050214567045202
llama3_8b,L_conf,imdb,period,15,26,64,0.7064257924449469,0.6050214567045202
llama3_8b,L_conf,imdb,period,15,26,128,0.730696355380419,0.6050214567045202
llama3_8b,L_conf,imdb,period,15,27,1,0.5798102889689724,0.5798102889689724
llama3_8b,L_conf,imdb,period,15,27,2,0.5821357063926449,0.5798102889689724
llama3_8b,L_conf,imdb,period,15,27,4,0.6037875214761222,0.5798102889689724
llama3_8b,L_conf,imdb,period,15,27,8,0.6130542946857791,0.5798102889689724
llama3_8b,L_conf,imdb,period,15,27,16,0.6278608755088707,0.5798102889689724
llama3_8b,L_conf,imdb,period,15,27,32,0.6655943551713428,0.5798102889689724
llama3_8b,L_conf,imdb,period,15,27,64,0.6820356803776815,0.5798102889689724
llama3_8b,L_conf,imdb,period,15,27,128,0.7071087049618732,0.5798102889689724
llama3_8b,L_conf,imdb,period,15,28,1,0.5634757728585081,0.5634757728585081
llama3_8b,L_conf,imdb,period,15,28,2,0.5654215221764167,0.5634757728585081
llama3_8b,L_conf,imdb,period,15,28,4,0.5883958832072879,0.5634757728585081
llama3_8b,L_conf,imdb,period,15,28,8,0.5999336709719496,0.5634757728585081
llama3_8b,L_conf,imdb,period,15,28,16,0.6221831523365714,0.5634757728585081
llama3_8b,L_conf,imdb,period,15,28,32,0.6475918507820253,0.5634757728585081
llama3_8b,L_conf,imdb,period,15,28,64,0.6716284690465447,0.5634757728585081
llama3_8b,L_conf,imdb,period,15,28,128,0.6929204307492379,0.5634757728585081
llama3_8b,L_conf,imdb,period,15,29,1,0.5679876257353242,0.5679876257353242
llama3_8b,L_conf,imdb,period,15,29,2,0.5688059841589973,0.5679876257353242
llama3_8b,L_conf,imdb,period,15,29,4,0.5957420207002294,0.5679876257353242
llama3_8b,L_conf,imdb,period,15,29,8,0.6119967644579367,0.5679876257353242
llama3_8b,L_conf,imdb,period,15,29,16,0.6365970910544024,0.5679876257353242
llama3_8b,L_conf,imdb,period,15,29,32,0.6673685606040842,0.5679876257353242
llama3_8b,L_conf,imdb,period,15,29,64,0.6850178956363423,0.5679876257353242
llama3_8b,L_conf,imdb,period,15,29,128,0.7005621270409129,0.5679876257353242
llama3_8b,L_cons,imdb,answer,15,0,1,0.0012660611705412033,0.0012660611705412033
llama3_8b,L_cons,imdb,answer,15,0,2,0.004255916180004087,0.004063239058149104
llama3_8b,L_cons,imdb,answer,15,0,4,0.009854616064073203,0.006826306604863506
llama3_8b,L_cons,imdb,answer,15,0,8,0.014444707405147444,0.008013617762177992
llama3_8b,L_cons,imdb,answer,15,0,16,0.017622062706103194,0.008013617762177992
llama3_8b,L_cons,imdb,answer,15,0,32,0.0353392041418195,0.01607662519031068
llama3_8b,L_cons,imdb,answer,15,0,64,0.054960206728853496,0.023222041153920212
llama3_8b,L_cons,imdb,answer,15,0,128,0.0986306175765352,0.025885455998259765
llama3_8b,L_cons,imdb,answer,15,1,1,3.175795670110851e-05,3.175795670110851e-05
llama3_8b,L_cons,imdb,answer,15,1,2,0.0007944475105603614,0.0007938124962620116
llama3_8b,L_cons,imdb,answer,15,1,4,0.0028766433689833043,0.002726848553658855
llama3_8b,L_cons,imdb,answer,15,1,8,0.013366514765828019,0.007540507537529216
llama3_8b,L_cons,imdb,answer,15,1,16,0.0263428708184531,0.012536191027955805
llama3_8b,L_cons,imdb,answer,15,1,32,0.03817234726304892,0.015067199143343512
llama3_8b,L_cons,imdb,answer,15,1,64,0.06820120419493424,0.028282551988450824
llama3_8b,L_cons,imdb,answer,15,1,128,0.11935965973573685,0.030565828374382164
